aevo_bid,aevo_ask,hl_bid,hl_ask
0.4292,0.4309,0.43089,0.4309
0.4292,0.4306,0.43089,0.4309
0.4294,0.4306,0.43089,0.4309
0.4269,0.431,0.43089,0.4309
0.4281,0.4312,0.43089,0.4309
0.4295,0.4312,0.43089,0.4309
0.4295,0.4311,0.43089,0.4309
0.4299,0.4311,0.43089,0.4309
0.4299,0.4311,0.43083,0.43087
0.4299,0.4312,0.43083,0.43087
0.4299,0.4313,0.43083,0.43087
0.4297,0.4313,0.43083,0.43087
0.4301,0.4313,0.43083,0.43087
0.4301,0.4313,0.43092,0.43147
0.4301,0.4313,0.4312,0.43147
0.4301,0.4312,0.4312,0.43147
0.4301,0.4312,0.4312,0.43147
0.4301,0.4312,0.43092,0.43155
0.4301,0.4313,0.43092,0.43155
0.4301,0.4313,0.43128,0.43155
0.4301,0.4313,0.43128,0.43155
0.4301,0.4313,0.43092,0.43155
0.4301,0.4313,0.4315,0.43155
0.4301,0.4313,0.4315,0.43155
0.4301,0.4313,0.43151,0.43155
0.4301,0.4313,0.43151,0.43155
0.4301,0.4313,0.43151,0.43155
0.4298,0.4313,0.43151,0.43155
0.4302,0.4313,0.43151,0.43155
0.4301,0.4313,0.43151,0.43155
0.4301,0.4313,0.43151,0.43155
0.4301,0.4313,0.43151,0.43155
0.4301,0.4313,0.43151,0.43155
0.4301,0.4313,0.43151,0.43155
0.4302,0.4313,0.43151,0.43155
0.4302,0.4313,0.43151,0.43155
0.4302,0.4313,0.43151,0.43155
0.4302,0.4314,0.43151,0.43155
0.4303,0.4314,0.43151,0.43155
0.4303,0.4314,0.43151,0.43155
0.4296,0.4316,0.43151,0.43155
0.4296,0.4314,0.43151,0.43155
0.4302,0.4314,0.43151,0.43155
0.4302,0.4314,0.43151,0.43165
0.4303,0.4314,0.43151,0.43165
0.4303,0.4315,0.43151,0.43165
0.4303,0.4313,0.43151,0.43165
0.4302,0.4313,0.43151,0.43165
0.4302,0.4313,0.43151,0.43167
0.4303,0.4313,0.43151,0.43167
0.4303,0.4314,0.43151,0.43167
0.4303,0.4314,0.43162,0.43167
0.4302,0.4314,0.43162,0.43167
0.4303,0.4314,0.43162,0.43167
0.43,0.4316,0.43162,0.43167
0.43,0.4315,0.43162,0.43167
0.4304,0.4315,0.43162,0.43167
0.4304,0.4315,0.43162,0.43167
0.4304,0.4314,0.43162,0.43167
0.4304,0.4314,0.43162,0.43167
0.4304,0.4315,0.43162,0.43167
0.4304,0.4314,0.43162,0.43167
0.4303,0.4314,0.43162,0.43167
0.4303,0.4314,0.43162,0.43176
0.4303,0.4313,0.43162,0.43176
0.4299,0.4313,0.43162,0.43176
0.4302,0.4313,0.43162,0.43176
0.4294,0.4313,0.43162,0.43176
0.43,0.4313,0.43162,0.43176
0.4303,0.4313,0.43162,0.43176
0.4303,0.4313,0.43162,0.43167
0.4303,0.4313,0.43162,0.43167
0.4303,0.4313,0.43162,0.43175
0.4303,0.4313,0.43162,0.43175
0.4303,0.4313,0.43162,0.43175
0.4303,0.4313,0.43162,0.43175
0.4303,0.4313,0.43162,0.43167
0.4303,0.4313,0.43162,0.43167
0.4303,0.4313,0.43162,0.43167
0.4303,0.4313,0.43162,0.43167
0.4303,0.4313,0.43162,0.43176
0.4289,0.4317,0.43162,0.43176
0.4304,0.4317,0.43162,0.43176
0.4304,0.4317,0.43163,0.43185
0.4304,0.4317,0.43163,0.43185
0.4304,0.4317,0.43182,0.43185
0.4304,0.4317,0.43182,0.43185
0.4301,0.4318,0.43182,0.43185
0.4305,0.4318,0.43182,0.43185
0.4305,0.4318,0.43151,0.43195
0.4303,0.4318,0.43151,0.43195
0.4307,0.4318,0.43151,0.43195
0.4307,0.4318,0.43151,0.43195
0.4273,0.4339,0.43151,0.43195
0.43,0.4339,0.43151,0.43195
0.43,0.4327,0.43151,0.43195
0.43,0.4323,0.43151,0.43195
0.4307,0.4323,0.43151,0.43195
0.4311,0.4327,0.43151,0.43195
0.4273,0.4321,0.43151,0.43195
0.4292,0.4327,0.43151,0.43195
0.4302,0.4327,0.43151,0.43195
0.4302,0.4324,0.43151,0.43195
0.4306,0.4324,0.43151,0.43195
0.4308,0.4327,0.43151,0.43195
0.4302,0.4321,0.43151,0.43195
0.4302,0.4321,0.43175,0.43221
0.4302,0.4323,0.43175,0.43221
0.4305,0.4323,0.43175,0.43221
0.4309,0.4323,0.43175,0.43221
0.4309,0.432,0.43175,0.43221
0.4309,0.432,0.43214,0.43226
0.431,0.432,0.43214,0.43226
0.431,0.432,0.43215,0.43226
0.431,0.4321,0.43215,0.43226
0.431,0.4321,0.43223,0.43226
0.4311,0.4324,0.43223,0.43226
0.4311,0.4322,0.43223,0.43226
0.4311,0.4322,0.43223,0.43238
0.4311,0.4321,0.43223,0.43238
0.4311,0.4322,0.43223,0.43238
0.4308,0.4324,0.43223,0.43238
0.4308,0.4322,0.43223,0.43238
0.4312,0.4322,0.43223,0.43238
0.4312,0.4322,0.43215,0.43246
0.4304,0.4331,0.43215,0.43246
0.4309,0.4331,0.43215,0.43246
0.4313,0.4331,0.43215,0.43246
0.4313,0.4326,0.43215,0.43246
0.4313,0.4325,0.43215,0.43246
0.431,0.4325,0.43215,0.43246
0.4314,0.4325,0.43215,0.43246
0.4314,0.4325,0.43215,0.43254
0.4314,0.4325,0.43253,0.43254
0.4314,0.4325,0.43253,0.43254
0.4316,0.4344,0.43253,0.43254
0.4316,0.4336,0.43253,0.43254
0.4316,0.4326,0.43253,0.43254
0.4316,0.4332,0.43253,0.43254
0.4316,0.4327,0.43253,0.43254
0.4316,0.4327,0.43262,0.43295
0.4312,0.4325,0.43262,0.43295
0.4315,0.4325,0.43262,0.43295
0.4316,0.4325,0.43262,0.43295
0.4316,0.4325,0.43263,0.43295
0.4315,0.4325,0.43263,0.43295
0.4315,0.4325,0.43263,0.43295
0.4312,0.4329,0.43263,0.43295
0.4312,0.4326,0.43263,0.43295
0.4316,0.4326,0.43263,0.43295
0.4316,0.4328,0.43263,0.43295
0.4316,0.4329,0.43263,0.43295
0.4316,0.4328,0.43263,0.43295
0.4316,0.4328,0.43282,0.43295
0.4317,0.4328,0.43282,0.43295
0.4317,0.4328,0.43263,0.43305
0.4317,0.4329,0.43263,0.43305
0.4316,0.4329,0.43263,0.43305
0.4317,0.4329,0.43263,0.43305
0.4317,0.4329,0.43296,0.43314
0.4315,0.4332,0.43296,0.43314
0.431,0.4332,0.43296,0.43314
0.431,0.4329,0.43296,0.43314
0.431,0.4324,0.43296,0.43314
0.431,0.4324,0.43286,0.43306
0.4312,0.4332,0.43286,0.43306
0.431,0.4328,0.43286,0.43306
0.431,0.4325,0.43286,0.43306
0.4313,0.4325,0.43286,0.43306
0.4313,0.4324,0.43286,0.43306
0.4313,0.4324,0.43267,0.43277
0.4313,0.4325,0.43267,0.43277
0.4313,0.4325,0.43267,0.43277
0.4314,0.4328,0.43267,0.43277
0.4314,0.4324,0.43267,0.43277
0.4313,0.4324,0.43267,0.43277
0.4314,0.4324,0.43267,0.43277
0.4314,0.4324,0.43267,0.43277
0.4314,0.4324,0.43267,0.43277
0.4314,0.4324,0.43267,0.43277
0.4314,0.4324,0.43267,0.43277
0.4314,0.4323,0.43267,0.43277
0.4314,0.4323,0.43267,0.43277
0.4314,0.4323,0.43267,0.43278
0.4313,0.4323,0.43267,0.43278
0.4314,0.4323,0.43267,0.43278
0.4314,0.4325,0.43267,0.43278
0.4314,0.4326,0.43267,0.43278
0.4314,0.4326,0.43267,0.43278
0.4314,0.4325,0.43267,0.43278
0.4314,0.4325,0.43267,0.43287
0.4292,0.4325,0.43267,0.43287
0.4308,0.4325,0.43267,0.43287
0.431,0.4325,0.43267,0.43287
0.4292,0.432,0.43267,0.43287
0.43,0.432,0.43267,0.43287
0.4307,0.432,0.43267,0.43287
0.4305,0.4324,0.43267,0.43287
0.4305,0.4321,0.43267,0.43287
0.4309,0.4321,0.43267,0.43287
0.4309,0.4321,0.43267,0.43287
0.4309,0.4321,0.43188,0.43236
0.431,0.4321,0.43188,0.43236
0.4311,0.4321,0.43188,0.43236
0.4311,0.4321,0.43188,0.43236
0.4306,0.4321,0.43188,0.43236
0.431,0.4321,0.43188,0.43236
0.431,0.4321,0.43188,0.43237
0.431,0.4321,0.4313,0.43217
0.4307,0.4418,0.4313,0.43217
0.4307,0.4321,0.4313,0.43217
0.4307,0.4318,0.4313,0.43217
0.4307,0.4318,0.43201,0.43217
0.4307,0.4318,0.43201,0.43218
0.4307,0.4318,0.43201,0.43218
0.4307,0.4318,0.43201,0.43218
0.4304,0.4317,0.43201,0.43218
0.4306,0.4317,0.43201,0.43218
0.4306,0.4321,0.43201,0.43218
0.4306,0.4318,0.43201,0.43218
0.4306,0.4318,0.43201,0.43202
0.4306,0.4318,0.43201,0.43202
0.4306,0.4318,0.43201,0.43202
0.4306,0.4318,0.43201,0.43276
0.4296,0.432,0.43201,0.43276
0.4296,0.4317,0.43201,0.43276
0.4302,0.432,0.43201,0.43276
0.4305,0.432,0.43201,0.43276
0.4305,0.432,0.43201,0.43276
0.4292,0.4318,0.43201,0.43276
0.4302,0.4318,0.43201,0.43276
0.4306,0.4318,0.43201,0.43276
0.4306,0.4318,0.43201,0.43276
0.4306,0.4321,0.43201,0.43276
0.4306,0.4317,0.43201,0.43276
0.4306,0.4317,0.43202,0.43276
0.4306,0.4317,0.43202,0.43276
0.4306,0.4317,0.43202,0.43209
0.4306,0.4323,0.43202,0.43209
0.4306,0.4316,0.43202,0.43209
0.4306,0.4316,0.43201,0.43202
0.4301,0.4319,0.43201,0.43202
0.4301,0.4315,0.43201,0.43202
0.4305,0.4315,0.43201,0.43202
0.4305,0.4315,0.43201,0.43202
0.4305,0.4316,0.43201,0.43202
0.4305,0.4317,0.43201,0.43202
0.4305,0.4317,0.43201,0.43276
0.4306,0.4317,0.43201,0.43276
0.4306,0.4317,0.43201,0.43209
0.4306,0.4317,0.43201,0.43209
0.4294,0.432,0.43201,0.43209
0.4307,0.432,0.43201,0.43209
0.4307,0.4318,0.43201,0.43209
0.4307,0.4318,0.43201,0.4321
0.4307,0.4318,0.43201,0.4321
0.43,0.4319,0.43201,0.4321
0.4309,0.4319,0.43201,0.4321
0.43,0.4328,0.43201,0.4321
0.431,0.4328,0.43201,0.4321
0.431,0.4324,0.43201,0.4321
0.431,0.432,0.43201,0.4321
0.431,0.4322,0.43201,0.4321
0.431,0.4319,0.43201,0.4321
0.431,0.4319,0.43209,0.43238
0.4307,0.4319,0.43209,0.43238
0.4311,0.4319,0.43209,0.43238
0.4311,0.4323,0.43209,0.43238
0.4311,0.4323,0.43192,0.43239
0.4296,0.4323,0.43192,0.43239
0.4311,0.4324,0.43192,0.43239
0.4314,0.4324,0.43192,0.43239
0.4314,0.4324,0.43238,0.43264
0.4314,0.4324,0.43254,0.43277
0.4284,0.4332,0.43254,0.43277
0.4284,0.4332,0.43239,0.43287
0.4284,0.4326,0.43239,0.43287
0.4307,0.4326,0.43239,0.43287
0.4307,0.4327,0.43239,0.43287
0.4307,0.4327,0.43239,0.43287
0.4307,0.4327,0.43264,0.43287
0.4317,0.4327,0.43264,0.43287
0.4317,0.4327,0.43264,0.43287
0.4317,0.4327,0.43264,0.43296
0.4307,0.4347,0.43264,0.43296
0.4307,0.4328,0.43264,0.43296
0.4311,0.4328,0.43264,0.43296
0.4315,0.4328,0.43264,0.43296
0.4314,0.4328,0.43264,0.43296
0.4317,0.4328,0.43264,0.43296
0.4317,0.433,0.43264,0.43296
0.4317,0.4326,0.43264,0.43296
0.4317,0.4326,0.43277,0.43299
0.4317,0.4326,0.43277,0.43299
0.4313,0.4326,0.43277,0.43299
0.4316,0.4326,0.43277,0.43299
0.4316,0.4326,0.43277,0.43299
0.4316,0.4326,0.43277,0.43299
0.4314,0.4326,0.43277,0.43299
0.4317,0.4326,0.43277,0.43299
0.4299,0.4328,0.43277,0.43299
0.4309,0.4328,0.43277,0.43299
0.4315,0.4328,0.43277,0.43299
0.4319,0.4328,0.43277,0.43299
0.4319,0.4328,0.43277,0.43307
0.4314,0.4328,0.43277,0.43307
0.4318,0.4328,0.43277,0.43307
0.4317,0.4328,0.43277,0.43307
0.4317,0.4328,0.43287,0.43307
0.4318,0.4328,0.43287,0.43307
0.4318,0.4328,0.43306,0.43317
0.4316,0.4365,0.43306,0.43317
0.4316,0.4331,0.43306,0.43317
0.4316,0.434,0.43306,0.43317
0.432,0.434,0.43306,0.43317
0.432,0.4338,0.43306,0.43317
0.432,0.4338,0.43307,0.43335
0.4312,0.4331,0.43307,0.43335
0.4312,0.4334,0.43307,0.43335
0.4321,0.4338,0.43307,0.43335
0.4321,0.4332,0.43307,0.43335
0.4321,0.4331,0.43307,0.43335
0.4321,0.4331,0.43317,0.43349
0.4321,0.4331,0.43317,0.43359
0.4321,0.4331,0.43317,0.43359
0.432,0.4331,0.43317,0.43359
0.432,0.4331,0.43317,0.43349
0.432,0.4331,0.43307,0.43349
0.432,0.4331,0.43342,0.43349
0.432,0.4331,0.43342,0.43349
0.4319,0.4331,0.43342,0.43349
0.4323,0.4331,0.43342,0.43349
0.4312,0.4333,0.43342,0.43349
0.4324,0.4336,0.43342,0.43349
0.4324,0.4336,0.43342,0.43349
0.4324,0.4336,0.43342,0.43349
0.4324,0.4335,0.43342,0.43349
0.432,0.4336,0.43342,0.43349
0.4323,0.4336,0.43342,0.43349
0.4323,0.4334,0.43342,0.43349
0.4323,0.4334,0.43343,0.43369
0.4323,0.4334,0.43363,0.43369
0.4323,0.4334,0.43364,0.43371
0.4323,0.4334,0.43364,0.43371
0.4323,0.4334,0.43364,0.43371
0.4323,0.4334,0.43364,0.4338
0.4323,0.4333,0.43364,0.4338
0.4323,0.4333,0.43364,0.4338
0.4305,0.4334,0.43364,0.4338
0.4321,0.4336,0.43364,0.4338
0.4325,0.4336,0.43364,0.4338
0.4325,0.4335,0.43364,0.4338
0.4325,0.4335,0.43365,0.4338
0.4325,0.4335,0.43365,0.4339
0.4325,0.4336,0.43365,0.4339
0.4325,0.4336,0.43365,0.4339
0.4325,0.4335,0.43365,0.4339
0.432,0.4335,0.43365,0.4339
0.4324,0.4335,0.43365,0.4339
0.4324,0.4334,0.43365,0.4339
0.4324,0.4334,0.43364,0.43383
0.4324,0.4335,0.43364,0.43383
0.4324,0.4335,0.43375,0.43384
0.4324,0.4334,0.43375,0.43384
0.4289,0.4336,0.43375,0.43384
0.4323,0.4336,0.43375,0.43384
0.4323,0.4332,0.43375,0.43384
0.432,0.4332,0.43375,0.43384
0.432,0.4332,0.4335,0.43376
0.4321,0.4332,0.4335,0.43376
0.4321,0.4332,0.4335,0.43356
0.432,0.4338,0.4335,0.43356
0.4316,0.4338,0.4335,0.43356
0.4316,0.433,0.4335,0.43356
0.4319,0.433,0.4335,0.43356
0.4319,0.433,0.43337,0.43351
0.4319,0.433,0.4326,0.43338
0.431,0.4334,0.4326,0.43338
0.431,0.4332,0.4326,0.43338
0.4314,0.4332,0.4326,0.43338
0.4317,0.4332,0.4326,0.43338
0.4317,0.4329,0.4326,0.43338
0.4317,0.4329,0.4332,0.43326
0.4315,0.4329,0.4332,0.43326
0.4318,0.4329,0.4332,0.43326
0.4315,0.433,0.4332,0.43326
0.4319,0.433,0.4332,0.43326
0.4319,0.433,0.4332,0.43325
0.4319,0.433,0.4332,0.43326
0.4319,0.433,0.4332,0.43335
0.432,0.433,0.4332,0.43335
0.432,0.433,0.4332,0.43344
0.432,0.4331,0.4332,0.43344
0.432,0.4331,0.4332,0.43344
0.432,0.4331,0.43321,0.43353
0.432,0.4354,0.43321,0.43353
0.432,0.4339,0.43321,0.43353
0.432,0.4334,0.43321,0.43353
0.4305,0.4339,0.43321,0.43353
0.4315,0.4339,0.43321,0.43353
0.4321,0.4339,0.43321,0.43353
0.4321,0.4337,0.43321,0.43353
0.4324,0.4337,0.43321,0.43353
0.4324,0.4335,0.43321,0.43353
0.4324,0.4335,0.43321,0.43384
0.4324,0.4335,0.43321,0.43384
0.4325,0.4335,0.43321,0.43384
0.4325,0.4335,0.43373,0.43385
0.4322,0.4335,0.43373,0.43385
0.4324,0.4335,0.43373,0.43385
0.4324,0.4335,0.43374,0.43384
0.4324,0.4335,0.43374,0.43384
0.4324,0.4335,0.43374,0.43384
0.4325,0.4335,0.43374,0.43384
0.4325,0.4335,0.43374,0.43393
0.4325,0.4335,0.43374,0.43393
0.4325,0.4335,0.43374,0.43393
0.4323,0.4345,0.43374,0.43393
0.4326,0.4345,0.43374,0.43393
0.4326,0.4336,0.43374,0.43393
0.4319,0.434,0.43374,0.43393
0.4324,0.434,0.43374,0.43393
0.4327,0.434,0.43374,0.43393
0.4327,0.4337,0.43374,0.43393
0.4325,0.4344,0.43374,0.43393
0.4327,0.4344,0.43374,0.43393
0.4327,0.4341,0.43374,0.43393
0.4327,0.4339,0.43374,0.43393
0.4327,0.4339,0.43374,0.43393
0.4327,0.434,0.43374,0.43393
0.4328,0.434,0.43374,0.43393
0.4328,0.434,0.43374,0.43421
0.4324,0.4341,0.43374,0.43421
0.4327,0.4341,0.43374,0.43421
0.4327,0.4339,0.43374,0.43421
0.4327,0.4338,0.43374,0.43421
0.4327,0.4339,0.43374,0.43421
0.4327,0.4338,0.43374,0.43421
0.4327,0.4338,0.43395,0.43413
0.4327,0.4339,0.43395,0.43413
0.4327,0.4339,0.43395,0.43413
0.4327,0.4339,0.43395,0.43421
0.4327,0.4339,0.43408,0.43421
0.4328,0.4339,0.43408,0.43421
0.4328,0.4338,0.43408,0.43421
0.4328,0.4338,0.43408,0.43421
0.4327,0.4338,0.43408,0.43421
0.4326,0.4341,0.43408,0.43421
0.4326,0.4337,0.43408,0.43421
0.4323,0.4337,0.43408,0.43421
0.4325,0.4348,0.43408,0.43421
0.4325,0.4342,0.43408,0.43421
0.4325,0.4336,0.43408,0.43421
0.4325,0.4336,0.43374,0.43409
0.4324,0.4336,0.43374,0.43409
0.4325,0.4336,0.43374,0.43409
0.4325,0.4336,0.43375,0.43384
0.4325,0.4336,0.43375,0.43384
0.4325,0.4336,0.43375,0.43384
0.4325,0.4335,0.43375,0.43384
0.4325,0.4336,0.43375,0.43384
0.4325,0.4336,0.43375,0.43384
0.4325,0.4337,0.43375,0.43384
0.4325,0.4336,0.43375,0.43384
0.4325,0.4337,0.43375,0.43384
0.4325,0.4336,0.43375,0.43384
0.4325,0.4336,0.43375,0.43384
0.4325,0.4337,0.43375,0.43384
0.4324,0.4342,0.43375,0.43384
0.4324,0.4338,0.43375,0.43384
0.4327,0.4338,0.43375,0.43384
0.4327,0.4338,0.43374,0.43392
0.4327,0.4338,0.43374,0.43412
0.4327,0.4337,0.43374,0.43412
0.4327,0.4337,0.43393,0.43412
0.4327,0.4337,0.43393,0.43409
0.4327,0.4338,0.43393,0.43409
0.4327,0.4338,0.43405,0.43409
0.4327,0.4337,0.43405,0.43409
0.4327,0.4337,0.43405,0.43409
0.4323,0.4337,0.43405,0.43409
0.4326,0.4337,0.43405,0.43409
0.4326,0.4337,0.43405,0.43409
0.4326,0.4338,0.43405,0.43409
0.4326,0.4337,0.43405,0.43409
0.4325,0.4342,0.43405,0.43409
0.4322,0.4339,0.43405,0.43409
0.4322,0.4336,0.43405,0.43409
0.4316,0.4342,0.43405,0.43409
0.4324,0.4342,0.43405,0.43409
0.4324,0.4342,0.43376,0.43406
0.4324,0.434,0.43376,0.43406
0.4324,0.4335,0.43376,0.43406
0.4324,0.4336,0.43376,0.43406
0.4324,0.4339,0.43376,0.43406
0.4324,0.4335,0.43376,0.43406
0.4324,0.4336,0.43376,0.43406
0.4324,0.4336,0.43376,0.43382
0.4324,0.4335,0.43376,0.43382
0.4322,0.4337,0.43376,0.43382
0.4325,0.4337,0.43376,0.43382
0.4325,0.4337,0.43376,0.43382
0.4325,0.4336,0.43376,0.43382
0.4324,0.4336,0.43376,0.43382
0.4321,0.4339,0.43376,0.43382
0.4323,0.4339,0.43376,0.43382
0.4323,0.4335,0.43376,0.43382
0.4323,0.4335,0.43374,0.4339
0.4293,0.4333,0.43374,0.4339
0.4322,0.4333,0.43374,0.4339
0.4318,0.4335,0.43374,0.4339
0.4318,0.4332,0.43374,0.4339
0.4318,0.4332,0.4334,0.43375
0.4318,0.4338,0.4334,0.43375
0.4318,0.4334,0.4334,0.43375
0.4318,0.4331,0.4334,0.43375
0.4318,0.433,0.4334,0.43375
0.4318,0.433,0.4334,0.43427
0.4318,0.4331,0.4334,0.43427
0.4318,0.433,0.4334,0.43427
0.4318,0.4331,0.4334,0.43427
0.4318,0.4331,0.43276,0.43441
0.4317,0.4343,0.43276,0.43441
0.4317,0.4329,0.43276,0.43441
0.4314,0.4329,0.43276,0.43441
0.4306,0.437,0.43276,0.43441
0.4306,0.4341,0.43276,0.43441
0.4313,0.435,0.43276,0.43441
0.4313,0.4327,0.43276,0.43441
0.4313,0.4327,0.43285,0.43288
0.4313,0.4329,0.43285,0.43288
0.4313,0.4326,0.43285,0.43288
0.4313,0.4326,0.43285,0.43288
0.4313,0.4327,0.43285,0.43288
0.4314,0.4327,0.43285,0.43288
0.4314,0.4328,0.43285,0.43288
0.4315,0.4328,0.43285,0.43288
0.4315,0.4328,0.43285,0.43288
0.4315,0.4328,0.43285,0.43305
0.4315,0.4328,0.43285,0.43305
0.4316,0.4328,0.43285,0.43305
0.4316,0.4328,0.43285,0.43305
0.4311,0.4328,0.43285,0.43305
0.4315,0.4328,0.43285,0.43305
0.4315,0.4328,0.43286,0.43299
0.4312,0.4328,0.43286,0.43299
0.4316,0.4328,0.43286,0.43299
0.4316,0.4328,0.43286,0.43299
0.4316,0.4328,0.43286,0.43308
0.4311,0.4328,0.43286,0.43308
0.4315,0.4328,0.43286,0.43308
0.4315,0.4328,0.43286,0.43335
0.4315,0.4329,0.43286,0.43335
0.4309,0.4329,0.43286,0.43335
0.4314,0.4329,0.43286,0.43335
0.4318,0.4329,0.43286,0.43335
0.4318,0.4329,0.43304,0.43335
0.4318,0.4329,0.43308,0.43354
0.4317,0.4329,0.43308,0.43354
0.4309,0.433,0.43308,0.43354
0.4312,0.433,0.43308,0.43354
0.4312,0.4328,0.43308,0.43354
0.4316,0.4328,0.43308,0.43354
0.4316,0.4328,0.43291,0.43333
0.4315,0.433,0.43291,0.43333
0.4315,0.4327,0.43291,0.43333
0.4315,0.4327,0.43291,0.43323
0.4315,0.4327,0.43291,0.43323
0.4315,0.4327,0.43291,0.43323
0.4315,0.4327,0.43291,0.43332
0.4312,0.4329,0.43291,0.43332
0.4316,0.4329,0.43291,0.43332
0.4309,0.4329,0.43291,0.43332
0.4317,0.4329,0.43291,0.43332
0.4317,0.4329,0.43291,0.43332
0.4317,0.4329,0.43291,0.4336
0.4317,0.4329,0.43291,0.43352
0.4316,0.4329,0.43291,0.43352
0.4316,0.4327,0.43291,0.43352
0.4316,0.4327,0.43291,0.4334
0.4316,0.4327,0.43291,0.4334
0.4316,0.4328,0.43291,0.4334
0.4316,0.4328,0.43291,0.4334
0.4312,0.4329,0.43291,0.4334
0.4317,0.4329,0.43291,0.4334
0.4317,0.4329,0.43301,0.4334
0.4314,0.4329,0.43301,0.4334
0.4318,0.4329,0.43301,0.4334
0.4318,0.4329,0.43301,0.43359
0.4319,0.4329,0.43301,0.43359
0.4319,0.4329,0.43301,0.43359
0.4314,0.4329,0.43301,0.43359
0.4318,0.4329,0.43301,0.43359
0.4318,0.4329,0.43309,0.43358
0.4318,0.4329,0.43309,0.43358
0.4315,0.4329,0.43309,0.43358
0.4319,0.4329,0.43309,0.43358
0.4319,0.4329,0.43309,0.43358
0.4316,0.4329,0.43309,0.43358
0.432,0.4329,0.43309,0.43358
0.432,0.4329,0.43286,0.43359
0.4315,0.4329,0.43286,0.43359
0.4319,0.4329,0.43286,0.43359
0.4319,0.4329,0.43324,0.43358
0.4318,0.4329,0.43324,0.43358
0.4318,0.4329,0.43286,0.43337
0.4309,0.433,0.43286,0.43337
0.4312,0.433,0.43286,0.43337
0.4312,0.4328,0.43286,0.43337
0.4316,0.4328,0.43286,0.43337
0.4316,0.4328,0.43296,0.43334
0.4316,0.4328,0.43296,0.43334
0.4309,0.4331,0.43296,0.43334
0.4318,0.4331,0.43296,0.43334
0.4318,0.4329,0.43296,0.43334
0.4318,0.4329,0.43286,0.43334
0.4318,0.4329,0.43304,0.43335
0.4314,0.4329,0.43304,0.43335
0.4317,0.4329,0.43304,0.43335
0.4317,0.433,0.43304,0.43335
0.4317,0.4328,0.43304,0.43335
0.4317,0.4328,0.43304,0.43335
0.4317,0.4328,0.43304,0.43336
0.4301,0.4332,0.43304,0.43336
0.4315,0.4332,0.43304,0.43336
0.4315,0.4326,0.43304,0.43336
0.4314,0.4326,0.43304,0.43336
0.4311,0.4328,0.43304,0.43336
0.4311,0.4325,0.43304,0.43336
0.4313,0.4325,0.43304,0.43336
0.4313,0.4368,0.43304,0.43336
0.4313,0.4324,0.43304,0.43336
0.4312,0.4324,0.43304,0.43336
0.4312,0.4324,0.43286,0.43293
0.4312,0.4324,0.43286,0.43294
0.4309,0.4327,0.43286,0.43294
0.4313,0.4327,0.43286,0.43294
0.4313,0.4324,0.43286,0.43294
0.4313,0.4324,0.43286,0.43304
0.4313,0.4324,0.43286,0.43304
0.4313,0.4324,0.43286,0.43304
0.4314,0.4324,0.43286,0.43304
0.431,0.4324,0.43286,0.43304
0.4313,0.4324,0.43286,0.43304
0.4313,0.4324,0.43286,0.43304
0.4313,0.4324,0.43286,0.43304
0.4313,0.4324,0.43286,0.43304
0.4313,0.4324,0.43286,0.43304
0.4313,0.4324,0.43286,0.43293
0.4313,0.4324,0.43286,0.43293
0.4313,0.4324,0.43286,0.43293
0.4313,0.4324,0.43286,0.43293
0.4313,0.4324,0.43286,0.43293
0.4311,0.4324,0.43286,0.43293
0.4312,0.4324,0.43286,0.43293
0.4311,0.4324,0.43286,0.43293
0.4312,0.4324,0.43286,0.43293
0.4312,0.4324,0.43262,0.43293
0.4308,0.4323,0.43262,0.43293
0.4311,0.4323,0.43262,0.43293
0.4311,0.4322,0.43262,0.43293
0.4311,0.4322,0.43244,0.43281
0.4311,0.4323,0.43244,0.43281
0.4311,0.4322,0.43244,0.43281
0.4311,0.4322,0.43244,0.43281
0.4311,0.4322,0.43244,0.43281
0.4311,0.4322,0.43244,0.43281
0.4311,0.4322,0.43244,0.43281
0.4302,0.4329,0.43244,0.43281
0.431,0.4329,0.43244,0.43281
0.431,0.4321,0.43244,0.43281
0.431,0.4321,0.43244,0.43262
0.431,0.4322,0.43244,0.43262
0.431,0.4322,0.43234,0.43262
0.4308,0.4322,0.43234,0.43262
0.4311,0.4322,0.43234,0.43262
0.4304,0.4329,0.43234,0.43262
0.4304,0.4325,0.43234,0.43262
0.4309,0.4325,0.43234,0.43262
0.4309,0.4323,0.43234,0.43262
0.4312,0.4323,0.43234,0.43262
0.4312,0.4323,0.43234,0.43262
0.4312,0.4323,0.43245,0.43281
0.4311,0.4323,0.43245,0.43281
0.4311,0.4323,0.43246,0.43271
0.4311,0.4323,0.43246,0.43278
0.4311,0.4323,0.43246,0.43278
0.4312,0.4323,0.43246,0.43278
0.4312,0.4323,0.43246,0.43279
0.4312,0.4323,0.43246,0.43279
0.4312,0.4323,0.43246,0.43279
0.4311,0.4323,0.43246,0.43279
0.4311,0.4323,0.43246,0.43279
0.4311,0.4323,0.43246,0.43279
0.4312,0.4323,0.43246,0.43279
0.4311,0.4323,0.43246,0.43279
0.4311,0.4323,0.43246,0.43279
0.4311,0.4323,0.43246,0.43279
0.4311,0.4323,0.43246,0.43279
0.4312,0.4323,0.43246,0.43279
0.4311,0.4323,0.43246,0.43279
0.4312,0.4323,0.43246,0.43279
0.4312,0.4323,0.43246,0.43268
0.4312,0.4323,0.43246,0.43277
